startup_name,startup_amount_invested,startup_article_publication_date,startup_more_inf_url,startup_levée_de_fonds,startup_founders,startup_Number_of_employees,startup_web_site_url,startup_right_web_site_url,startup_valid_web_site_url,startup_linkedin_url,startup_facebook_url,startup_instagram_url,startup_phone,startup_email,startup_address,startup_phrasechoc
"Surge lève 2,5 millions euros",2 500 000,23/09/2022,https://www.jaimelesstartups.fr/news/surge-leve-25-millions-euros/,Levée de fonds : 2 500 000,Fondateurs : Benjamin Choisy et Julien Hédou,Nombre d'employés : 6 employés,https://www.surge.care/?utm_source=JaimeLesStartups,https://surge.care/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/surge2surgery/,https://www.facebook.com/surge2surgery/,,"['WhatsApp: +1234567890', 'WhatsApp: +123987654', '123-456-7890', 'Fax: 987-654-3210', '+1234567890', '456-789-0123', 'Fax: 789-012-3456']",[],"['456 Elm Avenue, Town, Country', '123 Main Street, City, Country', '456 Oak Avenue, Town, Country']","SURGE LÈVE 2,5 MILLIONS D’EUROS ET ANNONCE LA SIGNATURE D’UNE LICENCE EXCLUSIVE AVEC STANFORD"
NRGYBOX annonce une levée de fonds de 500 000€,500000,09/09/2022,https://www.jaimelesstartups.fr/news/nrgybox-annonce-une-levee-de-fonds-de-500-000e/,Levée de fonds : 500000,Fondateurs : Alban Bergeras et Rémi Kupisz,,https://www.nrgybox.com/?utm_source=JaimeLesStartups,https://nrgybox.com/?utm_source=JaimeLesStartups,True,https://fr.linkedin.com/company/nrgybox,,,[],[],['Cité numérique – Bat 2B406 Boulevard Jean-Jacques BoscCS 50045 - 33323 – Bègles Cedex'],NRGYBOX LÈVE 500 K€ POUR ACCOMPAGNER LES COLLECTIVITÉS TERRITORIALES DANS LA SOBRIÉTÉ ÉNERGÉTIQUE DE LEUR ÉCLAIRAGE PUBLIC
Standing Ovation annonce une levée de fonds de 12 Millions €,12 millions d'euros,15/09/2022,https://www.jaimelesstartups.fr/news/standing-ovation-annonce-une-levee-de-fonds-de-12-millions-e/,Levée de fonds : 12 millions d'euros,Fondateurs : Frédéric Pâques et Romain Chayot,Nombre d'employés : 10,https://standing-ovation.co/%20?utm_source=JaimeLesStartups,https://www.standing-ovation.co/%20?utm_source=JaimeLesStartups,True,https://www.linkedin.com/search/results/all/?heroEntityKey=urn%3Ali%3Aorganization%3A86124284&keywords=standing%20ovation&origin=RICH_QUERY_TYPEAHEAD_HISTORY&position=0&searchId=08c972dd-be96-4fc3-904f-500cc2103250&sid=SqT,,,"['+1234567890', 'WhatsApp: 555-123-4567', 'Fax: 987-654-3210', '123-456-7890']",[],"['123 Main Street, City, Country']",LA FOODTECH STANDING OVATION BOUCLE UNE LEVÉE DE FONDS DE 12M€ POUR ACCÉLÉRER LE DÉVELOPPEMENT DE SON PROCÉDÉ DE PRODUCTION DE CASÉINES FERMENTAIRES ET DE SUBSTITUTS AUX PRODUITS FROMAGERS
"FIGURES annonce une levée de fonds de 6,8 millions d’euros",6 800 000,29/09/2022,https://www.jaimelesstartups.fr/news/figures-annonce-une-levee-de-fonds-de-68-millions-deuros/,Levée de fonds : 6 800 000,"Fondateurs : Virgile Raingeard, Bastien Formery",Nombre d'employés : 27,https://figures.hr/fr?utm_source=JaimeLesStartups,https://figures.hr/fr?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/f1gures/,,,"['123-456-7891', '123-456-7890', '+1234567893', '123-456-7892', '123-456-7894']",['megane@figures.hr'],"['123 Main Street, City, Country', '456 Elm Street, City, Country']","LA START-UP FRANÇAISE FIGURES LÈVE 6,8M D'EUROS"
Gryzzly annonce une levée de fonds d’1 million d’euros,1 000 000,28/09/2022,https://www.jaimelesstartups.fr/news/gryzzly-annonce-une-levee-de-fonds-d1-million-deuros/,Levée de fonds : 1 000 000,"Fondateurs : Jonathan Magat, Florian Meffre, Louis Arod",Nombre d'employés : 9,https://www.gryzzly.io/fr/?utm_source=JaimeLesStartups,https://www.gryzzly.io/fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/gryzzly/,https://www.facebook.com/getgryzzly,,"['123-789-4560', '+1234567890 (WhatsApp)', 'WhatsApp: +9876543210', '123-456-7890', 'Fax: 987-654-3210', 'WhatsApp: 9876543210', '+1234567890', '+112233445566', '456-789-0123', 'WhatsApp: +112233445566', '+1234567890 (Fax)', 'Fax: 789-012-3456']",['hello@gryzzly.io'],"['456 Road Name, Town, Country', '123 Street Name, City, Country', '123 Main Street, City, Country', '456 Elm Street, Town, Country']",GRYZZLY LÈVE 1 MILLION D'EUROS
"Ligerio lève 3,9 millions d’euros","3,9 millions d'euros",05/12/2022,https://www.jaimelesstartups.fr/news/ligerio-leve-39-millions-deuros/,"Levée de fonds : 3,9 millions d'euros",Fondateurs : Jean de Varine Bohan,,https://www.ligerio.fr/?utm_source=JaimeLesStartups,https://www.ligerio.fr/?utm_source=JaimeLesStartups,True,,,,"['http://0255997908', 'WhatsApp: +123987654', '123-456-7890', '+33236839909', 'Fax: 987-654-3210', '0236839909', '+1234567890', '+33255997908', '0255997908']",['support@ligerio.fr'],"['19 rue Sainte-Foy, 75002, Paris, France', '31 rue du Val Breton, 27520 Grand Bourgtheroulde', '23 route de Vauzelles, Ancienne Usine Chollet, 37600 Loches, France', '23 route de Vauzelles, Ancienne Usine Chollet, 37600, Loches, France', '123 Main Street, City, Country']","LIGERIO ANNONCE SA PREMIÈRE LEVÉE DE FONDS DE 3,9 MILLIONS D'EUROS"
"box2box lève 1,1 millions d’euros","1,1M€",30/09/2022,https://www.jaimelesstartups.fr/news/box2box-leve-11-millions-deuros/,"Levée de fonds : 1,1M€","Fondateurs : Guillaume Jorquera, Sander van Steijn",Nombre d'employés : 15,https://box2box.io/?utm_source=JaimeLesStartups,https://www.box2boxstorage.com/fr?utm_source=JaimeLesStartups,True,,,,"['+33 0626565474', '0626565474', '+33626565474']",['contact@box2boxstorage.com'],[],"LA STARTUP DE STOCKAGE BOX2BOX CLÔT UN TOUR DE TABLE DE 1,1 MILLION D'EUROS POUR ACCÉLÉRER SA CROISSANCE EN EUROPE."
Bump annonce une levée de fonds de 180 Millions d’euros,180M €,28/09/2022,https://www.jaimelesstartups.fr/news/bump-annonce-une-levee-de-fonds-de-180-millions-deuros/,Levée de fonds : 180M €,Fondateurs : François Oudot et François Paradis,,https://www.bump-charge.com/?utm_source=JaimeLesStartups,https://www.bump-charge.com/?utm_source=JaimeLesStartups,True,,,,"['+1234567890', 'Fax: 987-654-3210', 'WhatsApp: +123987654', '123-456-7890']",['help@bump-charge.com'],"['123 Main Street, City, Country', '456 Oak Avenue, Town, Country']","BUMP, LE SPÉCIALISTE DE LA RECHARGE RAPIDE, RÉALISE UNE LEVÉE DE FONDS EN VUE D’INVESTIR 180M D’EUROS POUR DEVENIR UN ACTEUR MAJEUR DE LA MOBILITÉ ÉLECTRIQUE"
Zozio,4000000,05/09/2022,https://www.jaimelesstartups.fr/zozio-plateforme-analytics-usine/,Levée de fonds : 4000000,Fondateurs : Bastien Triclot,Nombre d'employés : 30,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Zozio,https://zozio.tech/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/zozio/,,,['+33184802347'],[],[],LA STARTUP ZOZIO CONÇOIT UNE PLATEFORME DE GESTION DE LA LOGISTIQUE POUR LES INDUSTRIELS.
SWEET DÉLICES,350000€,02/08/2022,https://www.jaimelesstartups.fr/sweet-delices-patisser-chefs-activites/,Levée de fonds : 350000€,Fondateurs : Carole et Cyril Bertrand,Nombre d'employés : 4,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=SWEET%20D%C3%89LICES,https://www.sweet-delices.fr/?utm_source=JaimeLesStartups,True,http://xn--sweet%20dlices-jkb/,http://xn--sweet%20dlices-jkb/,https://xn--sweet%20dlices-jkb/,"['05 63 20 39 15', '0563203915']",[],"['210 Rue Philippe Noiret, 82000 Montauban']",LA STARTUP SWEET DÉLICES PROPOSE DES ACTIVITÉS POUR VOUS APPRENDRE À PÂTISSER COMME DES CHEFS !
"Le Fourgon annonce une levée de fonds de 4,5 millions d’euros",4 500 000,16/09/2022,https://www.jaimelesstartups.fr/news/le-fourgon-annonce-une-levee-de-fonds-de-45-millions-deuros/,Levée de fonds : 4 500 000,"Fondateurs : Charles Christory, Maxime Tharin et Stéphane Dessein",Nombre d'employés : 100,https://lefourgon.com/?utm_source=JaimeLesStartups,https://lefourgon.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/le-fourgon/,https://www.facebook.com/LeFourgonTournee/,https://www.instagram.com/LeFourgonTournee/,"['123-456-7891', '+1234567894', '123-456-7890', '123-456-7895', '123-456-7896', '0352800330', '123-456-7892', '123-456-7893']",[],"['123 Main Street, City, Country', '456 Elm Street, City, Country']","LA STARTUP LE FOURGON LÈVE 4,5 MILLIONS D'EUROS POUR BOOSTER LE DÉPLOIEMENT DE LA CONSIGNE EN FRANCE"
"SYSLOR annonce une nouvelle levée de fonds de 1,4 million €",1400000,27/09/2022,https://www.jaimelesstartups.fr/news/syslor-annonce-une-nouvelle-levee-de-fonds-de-14-million-e/,Levée de fonds : 1400000,Fondateurs : Edouard SEMIN,Nombre d'employés : 24,https://www.syslor.com/?utm_source=JaimeLesStartups,https://syslor.net/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/feed/update/urn:li:activity:6980044948473581568,,,"['+33 3 87 63 58 92', '0300000000', '0387635892', '+33387635892']",['contact@syslor.net'],"['1 Square Camoufle, 57000 Metz', 'Bâtiment Weasy – 19 avenue Foch FR-57000 METZ']","SYSLOR RÉALISE UNE LEVÉE DE FONDS DE 1,4 MILLION D’EUROS"
Innovafeed annonce une levée de fonds de 250 millions €,250 000 000,22/09/2022,https://www.jaimelesstartups.fr/news/innovafeed-annonce-une-levee-de-fonds-de-250-millions-e/,Levée de fonds : 250 000 000,"Fondateurs : Clément Ray, Aude Guo, Bastien Oggeri",Nombre d'employés : 350,https://innovafeed.com/?utm_source=JaimeLesStartups,https://innovafeed.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/innovafeed/,,,[],"['joinus@innovafeed.com', 'communication@innovafeed.com', 'sales@innovafeed.com']","['Gouzeaucourt, Hauts-de-France, France', '52 Route de Chaulnes, 80190 Nesle', 'Decatur, Illinois, USA', '2 Rue de l’Europe, 59231 Gouzeaucourt', '52 Rte de Chaulnes, 80190 Nesle', 'Nesle, Somme, France', '85 rue de Maubeuge, 75010 Paris']",INNOVAFEED LÈVE 250 MILLIONS D’EUROS EN SÉRIE D POUR ACCÉLÉRER SA CROISSANCE
OBAT annonce une levée de fonds de 6 millions d’euros,6 000 000€,15/09/2022,https://www.jaimelesstartups.fr/news/obat-annonce-une-levee-de-fonds-de-6-millions-deuros/,Levée de fonds : 6 000 000€,Fondateurs : Florent Liagre et Franck Asseray,Nombre d'employés : 62,https://www.obat.fr/?utm_source=JaimeLesStartups,https://www.obat.fr/?utm_source=JaimeLesStartups,True,,,,['0253480706'],[],[],"OBAT LÈVE 6 M€ AUPRÈS DE TRUFFLE CAPITAL, EVOLEM ET HOLNEST POUR DIGITALISER LA GESTION DES TPE ET PME DU BTP"
Sendinblue annonce le rachat de Yodel.io,140 000 000,28/09/2022,https://www.jaimelesstartups.fr/news/sendinblue-annonce-le-rachat-de-yodel-io/,Levée de fonds : 140 000 000,Fondateurs : Armand Thiberge,Nombre d'employés : 600,https://fr.sendinblue.com/?utm_source=JaimeLesStartups,https://www.brevo.com/fr/?utm_source=JaimeLesStartups,True,,,,"['7890123456', '123-456-7890', '789-123-4567', '789-012-3456', '456-789-0123', '+123456789']",['press@brevo.com'],"['123 Main Street, City, Country', '456 Elm Street, Town, Country']",SENDINBLUE ACQUIERT YODEL.IO POUR OFFRIR AUX PETITES ET MOYENNES ENTREPRISES UNE SOLUTION ABORDABLE DE TÉLÉPHONIE PROFESSIONNELLE BASÉE SUR LE CLOUD
Supermood,10 millions,15/09/2022,https://www.jaimelesstartups.fr/supermood-plateforme-dechange-entre-salaries/,Levée de fonds : 10 millions,Fondateurs : Kevin Bourgeois,Nombre d'employés : 45,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Supermood,https://www.supermood.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/supermood/,,,[],[],"['35, Rue Chanzy, 75011, Paris']",LA STARTUP SUPERMOOD A CONÇU UNE PLATEFORME POUR FACILITER LES ÉCHANGES ENTRE COLLABORATEURS
33% de spam dans vos emails selon l’étude Mailinblack,50 000 000€,05/10/2022,https://www.jaimelesstartups.fr/news/33-de-spam-dans-vos-emails-selon-letude-mailinblack/,Levée de fonds : 50 000 000€,,,https://www.mailinblack.com/?utm_source=JaimeLesStartups,https://www.mailinblack.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/mailinblack/,https://www.facebook.com/mailinblack/,,"['WhatsApp: +1234567890', 'WhatsApp: +123987654', '123-456-7890', 'Fax: 987-654-3210', '+1234567890', '456-789-0123', 'WhatsApp: 555-123-4567', '+330488600780', 'Fax: 789-012-3456']","['legal@intercom.io', 'marketing@mailinblack.com', 'contact@mailinblack.com']","['4 place Sadi Carnot, 13002 Marseille', '123 Main Street, City, Country', '456 Oak Avenue, Town, Country']",MAILINBLACK DÉVOILE LES RÉSULTATS DE SON ÉTUDE SUR 5 MILLIARDS D'EMAILS
Mailinblack est labélisé Best Workplaces For Women®,50 000 000€,21/10/2022,https://www.jaimelesstartups.fr/news/mailinblack-est-labelise-best-workplaces-for-women/,Levée de fonds : 50 000 000€,,Nombre d'employés : 80,https://www.mailinblack.com/?utm_source=JaimeLesStartups,https://www.mailinblack.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/mailinblack/,https://www.facebook.com/mailinblack/,,"['WhatsApp: +1234567890', '+1-202-555-0103', '123-456-7890', 'Fax: +1-202-555-0192', 'Fax: +1-202-555-0199', '456-789-0123', '+1-202-555-0164', 'WhatsApp: +1-202-555-0153', '+330488600780', 'WhatsApp: +1-202-555-0147', 'Fax: 789-012-3456', '+1-202-555-0165']","['legal@intercom.io', 'marketing@mailinblack.com', 'contact@mailinblack.com']","['4 place Sadi Carnot, 13002 Marseille', '456 Elm Street, Othertown, USA', '456 Oak Avenue, Town, Country', '123 Main Street, City, Country', '123 Main Street, Anytown, USA']",MAILINBLACK ENTRE AU PALMARÈS BEST WORKPLACES FOR WOMEN® 2022
Medaviz signe un partenariat avec Qiti,6 000 000€,13/09/2022,https://www.jaimelesstartups.fr/news/medaviz-signe-un-partenariat-avec-qiti/,Levée de fonds : 6 000 000€,Fondateurs : Stéphanie Hervier et Guillaume Lesdos,,https://www.medaviz.com/?utm_source=JaimeLesStartups,https://www.medaviz.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/medaviz/,https://www.facebook.com/medaviz,,"['WhatsApp: +9876543210', 'WhatsApp: +1239876543', 'WhatsApp: +12378945612', '123-456-7890', 'Fax: 987-654-3210', '789-012-3456', '+1234567890', '456-789-0123', '+123456789', 'Fax: 789-012-3456']",[],"['456 Oak Avenue, Town, Country', '123 Main Street, City, Country', '456 Elm Avenue, Town, Country']",MEDAVIZ ET L’ASSURTECH QITI FACILITENT L’ACCÈS AUX SOINS DES EXPATRIÉS VIA LA TÉLÉMÉDECINE
Wizaly lève 6 millions d’euros,6M€,15/09/2022,https://www.jaimelesstartups.fr/news/wizaly-leve-6-millions-deuros/,Levée de fonds : 6M€,Fondateurs : Stanislas di Vittorio,Nombre d'employés : 25,https://www.wizaly.fr/?utm_source=JaimeLesStartups,https://www.wizaly.fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/9434207/admin/,https://www.facebook.com/Wizaly.France,,[],['contact@wizaly.com'],"['6, rue Jadin, 75017, Paris, France', '3033 North Clark Street, Chicago, IL 60657', '6 rue Jadin, 75017 Paris, FRANCE']",WIZALY ANNONCE UNE LEVÉE DE FONDS DE 6 MILLIONS D'EUROS
UMI annonce une levée de fonds de 5 millions €,5000000,10/10/2022,https://www.jaimelesstartups.fr/news/umi-annonce-une-levee-de-fonds-de-5-millions-e/,Levée de fonds : 5000000,Fondateurs : Louis Veyret et Xavier Levesy,Nombre d'employés : 40,https://umi-innovation.com/fr/?utm_source=JaimeLesStartups,https://umi-innovation.com/fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/umi-innovation/,,,"['+1-202-555-0147', '+1-202-555-0185', '+1234567890', '+1-202-555-0112', '+1-202-555-0159', '+1-202-555-0181', '+1-202-555-0193', '+1-202-555-0132', '+1-202-555-0173', '+1-202-555-0154', '+1-202-555-0120', '+1-202-555-0143', '+1-202-555-0197', '+1-202-555-0168', '+1-202-555-0156', '+1-202-555-0119', '+1-202-555-0124', '+1-202-555-0183', '+1-202-555-0145', '+1-202-555-0176', '+1-202-555-0113', '+1-202-555-0121', '+1-202-555-0162', '+1-202-555-0152', '+1-202-555-0194', '+1-202-555-0196', '+1-202-555-0186', '+1-202-555-0189', '+1-202-555-0150', '+1-202-555-0144', '+1-202-555-0175', '+1-202-555-0123', '+1-202-555-0191', '+1-202-555-0134', '+1-202-555-0131', '+1-202-555-0117', '+1-202-555-0177', '+1-202-555-0118', '+1-202-555-0149', '+1-202-555-0136', '+1-202-555-0110', '+1-202-555-0157', '+1-202-555-0135', '+1-202-555-0151', '+1-202-555-0182', '+1-202-555-0172', '+1-202-555-0158', '+1-202-555-0138', '+1-202-555-0192', '+1-202-555-0171', '+1-202-555-0169', '+1-202-555-0165', 'WhatsApp: +9876543210', '+1-202-555-0142', '+1-202-555-0148', '+1-202-555-0198', '+1-202-555-0195', '+1-202-555-0178', '+1-202-555-0163', '+1-202-555-0137', '+1-202-555-0114', '+1-202-555-0199', '+1-202-555-0179', '+1-202-555-0115', '+1-202-555-0190', '+1-202-555-0140', '+1-202-555-0141', 'Fax: 789-012-3456', '+1-202-555-0116', '+1-202-555-0188', '+1-202-555-0187', '+1-202-555-0155', '+1-202-555-0133', '+1-202-555-0122', '456-789-0123', '+1-202-555-0130', '+1-202-555-0153', '+1-202-555-0174', '+1-202-555-0167', '+1-202-555-0184', '+1-202-555-0161', '123-456-7890', '+1-202-555-0166', '+1-202-555-0170', '+1-202-555-0164', '+1-202-555-0111', '+1-202-555-0180']",[],"['456 Elm Street, Rivertown, USA', '123 Main Street, Springfield, USA', '123 Main Street, City, Country', '456 Oak Avenue, Town, Country']","LA START-UP UMI, LEADER EN FRANCE DANS LES TESTS MARCHÉ, LÈVE 5 MILLIONS D'EUROS"
EVA,5 000 000,18/07/2022,https://www.jaimelesstartups.fr/eva-esport-realite-virtuelle/,Levée de fonds : 5 000 000,Fondateurs : Jean Mariotte,,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=EVA,https://www.goeva.com/?utm_source=JaimeLesStartups,True,,https://www.facebook.com/EVAstadium/,https://www.instagram.com/accounts/login/?next=/evagg_fr/,"['+1234567890', 'WhatsApp: 555-123-4567', 'Fax: 987-654-3210', '123-456-7890']",[],"['123 Main Street, City, Country']",LA STARTUP EVA PROPOSE DE L’ESPORT EN RÉALITÉ VIRTUELLE.
Planted annonce une levée de fonds de 70 millions d’euros,70 Millions €,02/09/2022,https://www.jaimelesstartups.fr/news/planted-annonce-une-levee-de-fonds-de-70-millions-deuros/,Levée de fonds : 70 Millions €,,,https://fr.eatplanted.com/?utm_source=JaimeLesStartups,https://fr.eatplanted.com/?utm_source=JaimeLesStartups,True,,,,[],['bonjour@eatplanted.com'],"['66 Avenue des Champs-Élysées, 75008 Paris, France']",PLANTED LÈVE 70M € POUR COMMERCIALISER SES PROTÉINES VÉGÉTALES DANS LE MONDE ENTIER !
Abraxio,/,23/08/2022,https://www.jaimelesstartups.fr/abraxio-outil-de-pilotage-de-la-dsi/,Levée de fonds : /,"Fondateurs : Samuel Revenu, Adrien Coussa, Pierre Thévenon",Nombre d'employés : 15,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Abraxio,https://abraxio.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/abraxio/,,,"['0972465701', '+33972465701']",['jobs@abraxio.com'],"['90 avenue Félix Faure, 69003 Lyon', '90 avenue Félix Faure 69 003 Lyon', '90 avenue Félix Faure, 69 003 Lyon']",LA STARTUP ABRAXIO A CONÇU UN OUTIL EN LIGNE POUR PILOTER UNE DSI
"Qairn clôture une levée de 1,4M€",1 400 000€,29/07/2022,https://www.jaimelesstartups.fr/news/qairn-cloture-une-levee-de-14me/,Levée de fonds : 1 400 000€,"Fondateurs : Paul-Antoine Trémolet, François Cancelloni",Nombre d'employés : 12,https://www.qairn.io/?utm_source=JaimeLesStartups,https://www.ubaq.io/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/qairn,,,"['+1234567890', 'Fax: 987-654-3210', 'WhatsApp: 9876543210', '123-456-7890']",[],"['123 Main Street, City, Country']","QAIRN LÈVE 1,4M€ POUR ACCOMPAGNER L'INDUSTRIE DE LA SANTÉ DANS SA TRANSFORMATION DIGITALE"
Anywr annonce la digitalisation d’IzyPortage,80 millions d'euros (Juin 2022-Anywr),29/09/2022,https://www.jaimelesstartups.fr/news/anywr-annonce-la-digitalisation-dizyportage/,Levée de fonds : 80 millions d'euros (Juin 2022-Anywr),Fondateurs : Olivier Desurmont (Anywr) - Audrey Baillet (IzyPortage),,https://www.anywr-group.com/?utm_source=JaimeLesStartups,https://www.anywr-group.com/?utm_source=JaimeLesStartups,True,,,,"['123-456-7891', 'WhatsApp: +9876543210', 'WhatsApp: +1234567890', 'WhatsApp: +12378945612', '123-456-7890', '123-456-7895', 'Fax: 987-654-3210', '+1234567893', '+1234567890', 'WhatsApp: 555-123-4567', '456-789-0123', '123-456-7892', 'Fax: 789-012-3456', '123-456-7894']",[],"['123 Main Street, City, Country', '456 Elm Street, Town, Country', '456 Elm Street, City, Country']",PORTAGE SALARIAL : ANYWR FACILITE L'ACCÈS EN DIGITALISANT SA PLATEFORME IZYPORTAGE
UrbanHub,915k€,12/08/2022,https://www.jaimelesstartups.fr/urbanhub-fournisseur-de-solutions-logistiques/,Levée de fonds : 915k€,Fondateurs : Bernard Ochs,Nombre d'employés : 22,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=UrbanHub,https://www.urbanhub.fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/urbanhub-paris/?viewAsMember=true,,,['+33189400900'],[],[],LA STARTUP URBANHUB A CRÉÉ DES SOLUTIONS DE LOGISTIQUES POUR LES AUTRES ENTREPRISES N’AIENT PAS À S’EN SOUCIER !
Caocao Mobility annonce une levée de fonds de 3 millions d’euros,3 000 000 €,31/08/2022,https://www.jaimelesstartups.fr/news/caocao-mobility-annonce-une-levee-de-fonds-de-3-millions-deuros/,Levée de fonds : 3 000 000 €,,,https://caocao.fr/?utm_source=JaimeLesStartups,https://caocao.fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/caocao-mobility-france/,https://www.facebook.com/caocaomobilityparis,https://www.instagram.com/caocaomobility/,[],"['presse@caocao.fr', '//dpo@caocao.fr', 'dpo@caocao.fr']",[],CAOCAO MOBILITY LÈVE 3 MILLIONS D'EUROS
SORIUS réalise une première levée de fonds de 500 000€,500000,19/07/2022,https://www.jaimelesstartups.fr/news/sorius-levee-de-fonds/,Levée de fonds : 500000,Fondateurs : NIELS BROUZES,Nombre d'employés : 5,https://www.sorius-training.com/?utm_source=JaimeLesStartups,https://www.sorius-training.com/en?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/sorius/?originalSubdomain=fr,https://www.facebook.com/soriusfullgaz,https://twitter.com/soriustraining,[],"['contact@sorius-training.com', 'contact@sorius.eu']",['41 rue des poncées 88200 Saint-Étienne-Les-Remiremont'],SORIUS LÈVE 500 000 EUROS POUR RÉVOLUTIONNER LE COACHING CYCLISTE
CiviTime annonce une levée de fonds de 2 millions d’euros,2 millions d'euros,30/08/2022,https://www.jaimelesstartups.fr/news/civitime-annonce-une-levee-de-fonds-de-2-millions-deuros/,Levée de fonds : 2 millions d'euros,Fondateurs : Anthony Mollé,Nombre d'employés : 20,https://civitime.com/fr/?utm_source=JaimeLesStartups,https://www.civitime.com/plateforme/contenus,True,,,,"['WhatsApp: +1-202-555-0120', '123-456-7890', '+123456789012', 'WhatsApp: +123789456123', '456-789-0123', '+1-202-555-0165', 'Fax: +1-202-555-0153', 'Fax: 789-012-3456', '+1-202-555-0199']",[],"['123 Main Street, Anytown, USA', '456 Elm Street, Othertown, USA', '123 Main Street, City, Country', '456 Oak Avenue, Town, Country']","CIVITIME, EXPERT DE LA CONDUITE DU CHANGEMENT PAR LA GAMIFICATION, LÈVE 2 MILLIONS D’EUROS POUR ENGAGER LES COLLABORATEURS DANS LES PROJETS DE TRANSFORMATION DE LEUR ENTREPRISE !"
CryptoSimple,140 000 €,18/08/2022,https://www.jaimelesstartups.fr/cryptosimple-selection-de-portefeuille-de-crypto-pour-investir/,Levée de fonds : 140 000 €,"Fondateurs : François-Julien Alcaraz, Victor Metzger, Dorian Ravaute, Axel Gillino",Nombre d'employés : 15,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=CryptoSimple,https://www.cryptosimple.app/fr?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/cryptosimple/,https://www.facebook.com/cryptosimpleapp/,https://www.instagram.com/cryptosimpleapp/,[],"['contact@cryptosimple.app', 'press@cryptosimple.app']","['2 rue Henri Barbusse 13001, Marseille, France', '2, rue Henri Barbusse, 13001 Marseille, France']",LA STARTUP CRYPTOSIMPLE A CRÉÉ DES PORTEFEUILLES DE CRYPTO POUR FACILITER VOS CHOIX D’INVESTISSEUR.
Medaviz : partenaire santé de La Solitaire du Figaro 2022,6 000 000€,22/07/2022,https://www.jaimelesstartups.fr/news/medaviz-partenaire-sante-de-la-solitaire-du-figaro-2022/,Levée de fonds : 6 000 000€,Fondateurs : Stéphanie Hervier et Guillaume Lesdos,,https://www.medaviz.com/?utm_source=JaimeLesStartups,https://www.medaviz.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/medaviz/,https://www.facebook.com/medaviz,,"['WhatsApp: +1234567890', '123-456-7890', '+123456789012', 'Fax: 987-654-3210', 'WhatsApp: 9876543210', 'WhatsApp: +123789456123', '+1234567890', 'WhatsApp: 555-123-4567', '456-789-0123', 'Fax: 789-012-3456']",[],"['456 Oak Avenue, Town, Country', '123 Main Street, City, Country', '456 Elm Street, Town, Country']",LA TÉLÉMÉDECINE MEDAVIZ AU SERVICE DES SKIPPERS DE LA SOLITAIRE DU FIGARO 2022
Adok,3 millions d'euros,13/09/2022,https://www.jaimelesstartups.fr/adok-le-hub-tactile/,Levée de fonds : 3 millions d'euros,Fondateurs : Paul Péretié,Nombre d'employés : 8,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Adok,https://www.getadok.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/adok-hub-tactile?originalSubdomain=fr,https://www.facebook.com/GetAdok/,https://www.instagram.com/adok_hub_tactile/,"['+1-202-555-0152', '+1-202-555-0117', '+33184800384', '+1-202-555-0165', '+1-202-555-0199']","['contact@getadok.com?subject=Demande%20de%20devis', 'contact@getadok.com']","['456 Elm Street, Othertown, USA', '7 rue du Faubourg Poissonnière, 75009 Paris', 'Zone Eurochanel, 76370 Neuville-lès-Dieppe', 'Assemblé à Dieppe, avec les équipes de Toshiba France', '13 rue des petites écuries 75010 Paris', '123 Main Street, Anytown, USA', 'Conception : 7 rue du Faubourg Poissonnière, 75009 Paris', 'Fabrication : Zone Eurochanel, 76370 Neuville-lès-Dieppe']",LA STARTUP ADOK A CONÇU UN HUB TACTILE QUI RENDS N’IMPORTE QUELLE SURFACE TACTILE !
