startup_name,startup_amount_invested,startup_article_publication_date,startup_more_inf_url,startup_levée_de_fonds,startup_founders,startup_Number_of_employees,startup_web_site_url,startup_right_web_site_url,startup_valid_web_site_url,startup_linkedin_url,startup_facebook_url,startup_instagram_url,startup_phone,startup_email,startup_address,startup_phrasechoc
Little Cigogne annonce une levée de fonds de 10 millions d’euros,10 000 000 €,01/12/2021,https://www.jaimelesstartups.fr/news/little-cigogne-annonce-une-levee-de-fonds-de-10-millions-deuros/,Levée de fonds : 10 000 000 €,Fondateurs : Mathieu Waltzer,,https://www.littlecigogne.com/?utm_source=JaimeLesStartups,https://www.littlecigogne.com/?utm_source=JaimeLesStartups,True,,,,[],[],[],"LITTLE CIGOGNE, HABILLEUR POUR LES ENFANTS, LÈVE 10 MILLIONS D'EUROS POUR ACCÉLÉRER SON EXPANSION INTERNATIONALE."
LIMKY,60 000€,07/03/2022,https://www.jaimelesstartups.fr/limky-vetement-pour-les-femmes-qui-allaitent/,Levée de fonds : 60 000€,Fondateurs : TROCH,,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=LIMKY,https://limky.fr/?utm_source=JaimeLesStartups,True,,,,[],['hello@limky.fr'],[],LA STARTUP LIMKY A CRÉÉ UNE LIGNE DE VÊTEMENT POUR LES FEMMES QUI ALLAITENT !
Kili Technology part à la conquête du marché américain de l’IA,25 millions €,14/01/2022,https://www.jaimelesstartups.fr/news/kili-technology-part-a-la-conquete-du-marche-americain-de-lia/,Levée de fonds : 25 millions €,"Fondateurs : François-Xavier Leduc, Edouard d'Archimbaud",Nombre d'employés : 50,https://kili-technology.com/?utm_source=JaimeLesStartups,https://kili-technology.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/kili-technology/,https://www.facebook.com/kilitechnology,,[],[],"['47 boulevard de Courcelles, 75008 Paris', '47 boulevard de Courcelles, 75008 Paris, France', '524 Broadway, New York, NY 10012, United States', '524 Broadway, New York, NY 10012']",KILI TECHNOLOGY STRUCTURE SES ÉQUIPES ET PART À LA CONQUÊTE DU MARCHÉ AMÉRICAIN DE L'IA.
Osol annonce une levée de fonds de 3 millions d’euros,3000000,30/11/2021,https://www.jaimelesstartups.fr/news/osol-annonce-une-levee-de-fonds-de-3-millions-deuros/,Levée de fonds : 3000000,Fondateurs : Maxime Cousin ; Enrique Garcia Bourne ; Idriss Sisaid,Nombre d'employés : 8,https://www.osol.co/?utm_source=JaimeLesStartups,https://www.osol.co/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/joinosol,,,"['WhatsApp: +1234567890', 'WhatsApp: +123987654321', '123-456-7890', 'Fax: 987-654-3210', '+1234567890', '456-789-0123', 'Fax: 789-012-3456']",['hello@osol.fr?subject=D%C3%A9couverte%20Solution%20Osol'],"['123 Main Street, City, Country', '456 Oak Avenue, Town, Country']",OSOL LÈVE 3 MILLIONS D’EUROS POUR DÉPLOYER DANS TOUTE L’EUROPE SA SOLUTION D’ÉNERGIE NOMADE
Pandobac,"1,2M€",07/12/2021,https://www.jaimelesstartups.fr/pandobac-solutions-logistiques-zero-dechet/,"Levée de fonds : 1,2M€","Fondateurs : Anaïs Ryterband, Roch Feuillade, Shu Zhang",Nombre d'employés : 13,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Pandobac,https://www.pandobac.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/pandobac/,https://www.facebook.com/Pandobac,https://www.instagram.com/pandobac/,"['0676883940', '0658925308']","['contact@pandobac.com', 'karolina.cieslinska@pandobac.com', 'contact@pandobac.com?subject=Candidature%20spontann%C3%A9e']",[],Pandobac propose des solutions concrètes de réemploi d’emballages B2B depuis l’étude de faisabilité jusqu’à la mise en place opérationnelle.
Fineheart finalise sa série B pour un montant de 21 millions euros,21,16/12/2021,https://www.jaimelesstartups.fr/news/fineheart-finalise-sa-serie-b-pour-un-montant-de-21-millions-euros/,Levée de fonds : 21,"Fondateurs : Arnaud Mascarell, Stephane Garrigue, Philippe Ritter",Nombre d'employés : 45,http://fineheart.fr/fr/accueil/?utm_source=JaimeLesStartups,https://fineheart.fr/fr/accueil/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/fineheart/?originalSubdomain=fr,,,"['+33 5 57 10 28 90', '+33%205%2057%2010%2028%2090', '+33%205%2064%2031%2018%2040', '+33 9 72 58 24 31', '+33 5 64 31 18 40', '+33%209%2072%2058%2024%2031']",['contact@fine-heart.com'],"['28 Avenue Gustave Eiffel, Bâtiment C, 33600 Pessac', '28 Avenue Gustave Eiffel, Bâtiment C, 33600 Pessac, Bordeaux, France', '6 chemin Bellemer 33610 Cestas', '8 rue de la Baraudière 37250 SORIGNY']",TRAITEMENT DE L’INSUFFISANCE CARDIAQUE SÉVÈRE : FINEHEART FINALISE LE FINANCEMENT DE SA SÉRIE B POUR UN MONTANT DE 21 M EUROS
"Kaptain Charlie by askR.ai lève 1,5 million d’euros",1 500 000€,03/12/2021,https://www.jaimelesstartups.fr/news/kaptain-charlie-by-askr-ai-leve-15-million-deuros/,Levée de fonds : 1 500 000€,"Fondateurs : Matthieu Chabeaud, Joël Celaries et Alexandre Schneider",Nombre d'employés : 10,https://kaptaincharlie.com/?utm_source=JaimeLesStartups,https://en.kaptaincharlie.com/,True,https://www.linkedin.com/company/kaptain-charlie,,,[],[],"['16 villa Deshayes, 75014 Paris']","KAPTAIN CHARLIE, LE COACH VIRTUEL QUI MAXIMISE LES RÉSULTATS DES ACTIONS COMMERCIALES TERRAIN, LANCÉ GRÂCE À UNE LEVÉE DE FONDS D’1,5 MILLION D’EUROS RÉALISÉE PAR ASKR.AI."
KINVENT annonce une levée de 6 millions d’euros,6 000 000€,07/12/2021,https://www.jaimelesstartups.fr/news/kinvent-annonce-une-levee-de-6-millions-deuros/,Levée de fonds : 6 000 000€,,,https://www.k-invent.com/?utm_source=JaimeLesStartups,https://k-invent.com/?utm_source=JaimeLesStartups,True,,,,"['WhatsApp: +1234567890', '+1(518) 531-6155', '123-456-7890', '456-789-0123', '+33 4 11 28 06 95', '+33%204%2011%2028%2006%2095', 'Fax: 789-012-3456']",[],"['123 Street Name, City, Country', '456 Avenue Road, Town, Country', '1251 Avenue of the Americas, 3rd floor New York, NY 10020, USA', '6 rue de Pommessargues, 34000 Montpellier, France']",KINVENT LÈVE 6M€ AFIN D'ACCÉLÉRER SA CROISSANCE À L'INTERNATIONAL
Berger-World,350 000€,22/11/2021,https://www.jaimelesstartups.fr/berger-world-eau-solide-pour-les-plantes/,Levée de fonds : 350 000€,"Fondateurs : Samuel Philibert-Charles, Samuel Philibert-Charles, Vincent Baillon, Ralph Philibert et Bérénice de Lachapelle.",Nombre d'employés : 5,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Berger-World,https://berger-world.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/berger-world/,https://www.facebook.com/BergerWorld,,"['+(33)0977943707', '+(33) 09.77.94.37.07']",['info@berger-world.com'],[],LA STARTUP BERGER-WORLD A CRÉÉ UNE TECHNIQUE POUR RENDRE L’EAU SOLIDE ET CELA FACILITE L’ENTRETIEN DES PLANTES.
Exotec annonce une levée de fonds de 335 millions de dollars et deviens une licorne,335 M $,17/01/2022,https://www.jaimelesstartups.fr/news/exotec-annonce-une-levee-de-fonds-de-335-millions-de-dollars-et-deviens-une-licorne/,Levée de fonds : 335 M $,Fondateurs : Romain Moulin et Renaud Heitz,Nombre d'employés : 350,https://www.exotec.com/?utm_source=JaimeLesStartups,https://www.exotec.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/exotec,,,[],[],"['Exotec Deutschland GmbH Rödersteinstraße 6, 84034 Landshut Deutschland', 'Exotec NIHON Shinagawa Intercity Building A 18F 2-15-1, Konan, Minato-ku Tokyo, Japan 108-6018', 'Exotec Korea Co.Ltd 23, Jongno 12-gil Jongno-gu, Seoul, South Korea', 'Exotec North America Inc. 1745 Peachtree St NE, suite G, 30309 Atlanta, GA United States', 'Exotec SAS 251 Rue Jean Monnet, 59170 Croix France']","EXOTEC, STARTUP CRÉATRICE D'UN ROBOT DESTINÉ À LA GESTION DES STOCKS DANS LES ENTREPÔTS DEVIENT UNE LICORNE FRANÇAISE GRÂCE À UNE LEVÉE DE FONDS DE 335 MILLIONS $"
ADN.ai lance son 1er Observatoire sur les tendances du marché,200 000,19/11/2021,https://www.jaimelesstartups.fr/news/adn-ai-lance-son-1er-observatoire-sur-les-tendances-du-marche/,Levée de fonds : 200 000,Fondateurs : Antoine Crehalet,Nombre d'employés : 10,https://www.adn.ai/fr/?utm_source=JaimeLesStartups,https://www.adn.ai/fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/dna-i-com/,,,['+44333 370 0425'],['abuse@ovh.net'],[],OBSERVATOIRE ADN.AI : LES TENDANCES DE LA COMMANDE VOCALE ET DES ASSISTANTS VOCAUX
CloudFret,550000$,23/11/2021,https://www.jaimelesstartups.fr/cloudfret-marketplace-pour-le-transport-de-marchandises/,Levée de fonds : 550000$,Fondateurs : Driss JABAR,Nombre d'employés : 7,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=CloudFret,https://cloudfret.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/cloudfret/,,,"['+33 6 50 05 57 19', '+212 6 46 56 57 13']",['contact@cloudfret.com'],"['10 Rue de Penthièvre, 75008 Paris, France']",LA STARTUP CLOUDFRET PROPOSE UNE PLACE DE MARCHÉ POUR PRENDRE EN CHARGE LE TRANSPORT DE VOS MARCHANDISES.
BEESK,700 000,02/12/2021,https://www.jaimelesstartups.fr/beesk-commercialisation-de-produits-alimentaires-hors-normes/,Levée de fonds : 700 000,Fondateurs : FABIEN GASTOU ET FAUSTINE CALVARIN,Nombre d'employés : 7,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=BEESK,https://www.beesk.fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/beesk/,https://www.facebook.com/restaurationantigaspi,,['0662390100'],['contact@beesk.fr'],"['14 rue Anne de Bretagne, 35830 BETTON']",LA STARTUP BEESK COMMERCIALISE DES DENRÉES ALIMENTAIRES ‘HORS NORMES’.
"Everping annonce une levée de fonds de 1,8M€",1800000,22/11/2021,https://www.jaimelesstartups.fr/news/everping-annonce-une-levee-de-fonds-de-18me/,Levée de fonds : 1800000,"Fondateurs : Aurélien Negret, Nicolas Burel",Nombre d'employés : 15,https://everping.eu/?utm_source=JaimeLesStartups,https://www.everping.eu/?utm_source=JaimeLesStartups,True,,,,"['123-456-7952', '123-456-7934', '123-456-7936', '123-456-7978', '123-456-7945', '123-456-7975', '+1234567890', '123-456-7950', '123-456-7927', '123-456-7920', '123-456-7905', '123-456-7964', 'WhatsApp: 555-123-4567', '123-456-7917', '123-456-7929', '123-456-7974', '123-456-7994', '123-456-7912', '123-456-7935', '123-456-7959', '123-456-7958', '123-456-7943', '123-456-7928', '123-456-7893', '123-456-7938', '123-456-7899', '123-456-7904', '123-456-7957', '123-456-7962', '123-456-7986', 'Fax: 987-654-3210', '123-456-7944', '123-456-7926', '123-456-7980', '123-456-7919', '123-456-7918', '123-456-7907', '123-456-7903', '123-456-7954', '123-456-7925', '123-456-7992', '123-456-7913', '123-456-7942', '123-456-7981', '123-456-7966', '123-456-7953', '123-456-7982', '123-456-7915', '123-456-7983', '123-456-7902', '123-456-7898', '123-456-7997', '123-456-7995', '123-456-7955', '123-456-7896', '123-456-7990', '123-456-7948', '123-456-7908', '123-456-7891', '123-456-7976', '123-456-7999', '123-456-7923', '123-456-7947', '123-456-7984', '123-456-7961', '123-456-7901', '123-456-7993', '123-456-7900', '123-456-7951', '123-456-7972', '123-456-7924', '123-456-7930', '123-456-7969', '123-456-7956', '123-456-7892', '123-456-7941', '123-456-7911', '123-456-7963', '123-456-7914', '123-456-7933', '123-456-7939', '123-456-7996', '123-456-7940', '123-456-7998', '123-456-7973', '123-456-7960', '123-456-7987', '123-456-7968', '123-456-7970', '123-456-7985', '123-456-7967', '123-456-7988', '123-456-7909', '123-456-7937', '123-456-7991', '123-456-7989', '123-456-7979', '123-456-7916', '123-456-7910', '123-456-7897', '123-456-7906', '123-456-7921', '123-456-7965', '123-456-7949', '123-456-7922', '123-456-7977', '123-456-7890', '123-456-7895', '123-456-7931', '123-456-7932', '123-456-7971', '123-456-7946', '123-456-7894']",[],"['123 Main Street, City, Country']","EVERPING LÈVE 1,8M€ POUR SON OFFRE ""PLATEFORME + EXPERTS IT"" DE GESTION DES ORDINATEURS, DES LOGICIELS SAAS ET DU SUPPORT DES STARTUPS ET PMES"
Akoustic Arts,Plusieurs millions en Seed,25/11/2021,https://www.jaimelesstartups.fr/akoustic-arts-enceinte-directionnelle/,Levée de fonds : Plusieurs millions en Seed,Fondateurs : Ilan Kaddouch,Nombre d'employés : 13,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Akoustic%20Arts,https://fr.akoustic-arts.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/akoustic-arts,https://www.facebook.com/akoustic.arts/,,['+33 (0)6 28 41 74 32'],[],"['157 boulevard MacDonald, 75019 Paris, France', '157 boulevard McDonald, 75019 Paris, France']",LA STARTUP AKOUSTIC ARTS A CONÇU L’ENCEINTE B QUI N’EST ENTENDUE QUE DANS UNE ZONE PRÉCISE !
"Walkie Talkie une plateforme audio qui lève $3,25M","3,5 millions de $",23/11/2021,https://www.jaimelesstartups.fr/news/walkie-talkie-une-plateforme-audio-qui-leve-325m/,"Levée de fonds : 3,5 millions de $","Fondateurs : Corentin Larroque, Valentin Martin et Stéphane Giraudie",Nombre d'employés : 8,https://walkie-talkie.io/?utm_source=JaimeLesStartups,https://walkie-talkie.io/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/walkietalkiecom/,https://www.facebook.com/WalkieTalkieCom,,"['123-456-7890', '+123456789012', 'WhatsApp: +123789456123', '456-789-0123', 'Fax: 789-012-3456']",[],"['123 Main Street, City, Country', '456 Oak Avenue, Town, Country']","L'APPLI BASÉE SUR LES HAUTES FRÉQUENCES AUDIO POUR DES CONVERSATIONS, DESTINÉE À LA GENZ LÈVE 3,25 MILLIONS $"
CertidDeal annonce une levée de fonds de 15 millions d’euros,15 millions d'euros,29/11/2021,https://www.jaimelesstartups.fr/news/certiddeal-annonce-une-levee-de-fonds-de-15-millions-deuros/,Levée de fonds : 15 millions d'euros,Fondateurs : Laure Cohen et Yoann Valensi,Nombre d'employés : 55,https://certideal.com/?utm_source=JaimeLesStartups,https://certideal.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/certideal/,https://www.facebook.com/certideal,,"['+1-202-555-0135', '+1-202-555-0103', '+1-202-555-0168', '+1-202-555-0127', '+1-202-555-0199']",['hello@certideal.com'],"['123 Main Street, Anytown, USA', '456 Elm Street, Othertown, USA', '102 rue Victor Hugo, 9230 Levallois']",CERTIDDEAL LÈVE 15 MILLIONS D'EUROS POUR IMPOSER SON STANDARD DE PRODUITS RECONDITIONNÉS EN FRANCE GARANTIS 24 MOIS
Holiworking,1 000 000,08/11/2021,https://www.jaimelesstartups.fr/holiworking-teletravail-a-linternational/,Levée de fonds : 1 000 000,Fondateurs : Gaël Brisson,Nombre d'employés : 8,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Holiworking,https://www.holiworking.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/70463419/admin/,https://www.facebook.com/Holiworking,,"['+1-202-555-0152', '+1-202-555-0165', '+1-202-555-0199', '+1-202-555-0117']",[],"['123 Main Street, Anytown, USA', '456 Elm Street, Othertown, USA']",LA STARTUP HOLIWORKING PERMET AUX SALARIÉS DE PARTIR TRAVAILLER À L’AUTRE BOUT DU MONDE DURANT 6 MOIS.
"Partech lance Partech Growth II, son deuxième fonds Growth, de 750 millions de dollars",750 000 000 €,30/11/2021,https://www.jaimelesstartups.fr/news/partech-lance-partech-growth-ii-son-deuxieme-fonds-growth-de-750-millions-de-dollars/,Levée de fonds : 750 000 000 €,,,https://partechpartners.com/?utm_source=JaimeLesStartups,https://partechpartners.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/partech,https://www.facebook.com/PartechPartners/,,"['+33 (0)1 53 65 65 53', '+3 315 365 6553', '+1 415 788 2929']","['media@partechpartners.com', 'edelaveau@partechpartners.com', 'contactafrica@partechpartners.com']","['Paris, 33 Rue du Mail, Paris 75002, France', 'Berlin, Linienstraße 86, 10115 Berlin, Germany', 'Milan, Bastioni di porta nuova 21, Milano 20121, Italy', 'Dakar, 442 Rue de Kaolack, Dakar Point E, Senegal', 'San Francisco, 200 California Street, Suite 500, San Francisco CA 94111, USA']",PARTECH DOUBLE SA FORCE DE FRAPPE DANS LE FINANCEMENT DU GROWTH EUROPÉEN AVEC SON SECOND FONDS DE 750 MILLIONS DE DOLLARS
Viatic,60 000€,02/11/2021,https://www.jaimelesstartups.fr/viatic-pilotermacommune-outil-pour-les-communes/,Levée de fonds : 60 000€,Fondateurs : Patrick BAILLOT,Nombre d'employés : 3,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Viatic,https://ww38.viatic.net/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/viatic-france/,https://www.facebook.com/VIATIC,,"['+1234567890', 'Fax: 987-654-3210', 'WhatsApp: 9876543210', '123-456-7890']",[],"['123 Main Street, City, Country']",LA STARTUP VIATIC DÉVELOPPE DES OUTILS COLLABORATIFS POUR FACILITER LA GESTION DES COMMUNES.
"Searoutes annonce une levée de fonds de 2,4 millions d’euros",2 400 000 €,23/11/2021,https://www.jaimelesstartups.fr/news/searoutes-annonce-une-levee-de-fonds-de-24-millions-deuros/,Levée de fonds : 2 400 000 €,Fondateurs : Pierre Garreau et Carsten Bullemer,Nombre d'employés : 2-10 employés,https://searoutes.com/?utm_source=JaimeLesStartups,https://searoutes.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/searoutes.com,,,"['WhatsApp: +123987654', 'WhatsApp: +12378945612', '123-456-7890', 'Fax: 987-654-3210', '+1234567890', '456-789-0123', 'WhatsApp: 555-123-4567', 'WhatsApp: +123456789', 'Fax: 789-012-3456']",[],"['456 Oak Avenue, Town, Country', '456 Elm Street, Town, Country', '96 rue Paradis, CS11201, 13281 Marseille Cedex 06, France', '123 Main Street, City, Country', 'Am Sandtorkai 32, 20457 Hamburg, Germany']",SEAROUTES OPÈRE UNE LEVÉE DE FONDS DE 2.4 MILLIONS D’EUROS POUR RÉDUIRE LES ÉMISSIONS DE GES DES EXPÉDITEURS
Sellsy lève 55 millions d’euros pour accélérer sa croissance et devenir le leader européen du crm pour les PME,55 millions,12/01/2022,https://www.jaimelesstartups.fr/news/sellsy-leve-55-millions-deuros-pour-accelerer-sa-croissance-et-devenir-le-leader-europeen-du-crm-pour-les-pme/,Levée de fonds : 55 millions,Fondateurs : Alain Mevellec et Frédéric Coulais,Nombre d'employés : 92,https://go.sellsy.com/?utm_source=JaimeLesStartups,https://go.sellsy.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/sellsyapp/,https://www.facebook.com/getsellsy/,,"['123-789-4560', '1234567890', 'WhatsApp: +1234567890', '123-456-7890', '789-123-4560', '456-789-1230', '+1234567890', '456-789-0123', 'Fax: 789-012-3456']","['communication@sellsy.com', 'communication@sellsy.com?subject=Demande%20de%20contact%20Presse%20-%20go.sellsy.com&utm_source=JaimeLesStartups', 'dpo@sellsy.com', 'contact@sellsy.com', 'contact@sellsy.com?subject=Demande%20de%20contact%20go.sellsy.com&utm_source=JaimeLesStartups']","['91 rue Nuyens, 33100 Bordeaux', '50 avenue du Lazaret, 17000 La Rochelle', '123 Main Street, Cityville, ABC123', '456 Oak Avenue, Town, Country', 'c/Pere IV, 6-5, 08005 Barcelona', '123 Main Street, City, Country']","LA SCALEUP VA DÉVELOPPER DE NOUVELLES FONCTIONNALITÉS POUR RÉPONDRE AU MIEUX À LEURS BESOINS ET AMBITIONNE DE S’ÉTENDRE EN EUROPE. POUR Y PARVENIR, SELLSY COMPTE TRIPLER SES EFFECTIFS D’ICI 2025 ET ENTEND RECRUTER PLUS DE 75 COLLABORATEURS EN 2022."
Plan A annonce une levée de 10 millions de $,10 000 000 USD,03/11/2021,https://www.jaimelesstartups.fr/news/plan-a-annonce-une-levee-de-10-millions-de/,Levée de fonds : 10 000 000 USD,"Fondateurs : Nathan Bonnisseau, Lubomila Jordanova",,https://www.p^lana.earth?utm_source=JaimeLesStartups,"data:,",False,https://www.linkedin.com/company/planaearth/,https://www.facebook.com/planaearth,,"['123-456-7952', '123-456-7934', '123-456-7936', '123-456-7978', '123-456-7945', '123-456-7975', '123-456-7950', '123-456-7927', '123-456-7920', '123-456-7905', '123-456-7964', '123-456-7917', '123-456-7929', '123-456-7974', '123-456-7994', '123-456-7912', '123-456-7935', '123-456-7959', '123-456-7958', '123-456-7943', '123-456-7928', '123-456-7893', '123-456-7938', '123-456-7899', '123-456-7904', '123-456-7957', '123-456-7962', '123-456-7986', '123-456-7944', '123-456-7926', '123-456-7980', '123-456-7919', '123-456-7918', '123-456-7907', '123-456-7903', '123-456-7954', '123-456-7925', '123-456-7992', '123-456-7913', '123-456-7942', '123-456-7981', '123-456-7966', '123-456-7953', '123-456-7982', '123-456-7915', '123-456-7983', '123-456-7902', '123-456-7898', '123-456-7997', '123-456-7995', '123-456-7955', '123-456-7896', '123-456-7990', '123-456-7948', '123-456-7908', '123-456-7891', '123-456-7976', '123-456-7999', '123-456-7923', '123-456-7947', '123-456-7984', '123-456-7961', '123-456-7901', '123-456-7993', '123-456-7900', '123-456-7951', '123-456-7972', '123-456-7924', '123-456-7930', '123-456-7969', '123-456-7956', '123-456-7892', '123-456-7941', '123-456-7911', '123-456-7963', '123-456-7914', '123-456-7933', '123-456-7939', '123-456-7996', '123-456-7940', '123-456-7998', '123-456-7973', '123-456-7960', '123-456-7987', '123-456-7968', '123-456-7970', '123-456-7985', '123-456-7967', '123-456-7988', '123-456-7909', '123-456-7937', '123-456-7991', '123-456-7989', '123-456-7979', '123-456-7916', '123-456-7910', '123-456-7897', '123-456-7906', '123-456-7921', '123-456-7965', '123-456-7949', '123-456-7922', '123-456-7977', '123-456-7890', '123-456-7895', '123-456-7931', '123-456-7932', '123-456-7971', '123-456-7946', '123-456-7894']",[],"['123 Main Street, City, Country', '456 Elm Street, Town, Country']",PLAN A LÈVE 10 MILLIONS DE DOLLARS POUR SA PLATEFORME DE GESTION DES ÉMISSIONS CARBONE ET D'AMÉLIORATION DES PERFORMANCES ESG
Mon Petit Placement lève 6 millions d’euros,6 000 000,18/11/2021,https://www.jaimelesstartups.fr/news/mon-petit-placement-leve-6-millions-deuros/,Levée de fonds : 6 000 000,,,https://www.monpetitplacement.fr/?utm_source=JaimeLesStartups,https://www.monpetitplacement.fr/?utm_source=JaimeLesStartups,True,,,,[],"['%63%6F%6E%74%61%63%74%40%6D%6F%6E%70%65%74%69%74%70%6C%61%63%65%6D%65%6E%74%2E%66%72', 'contact@monpetitplacement.fr']",[],LA FINTECH MON PETIT PLACEMENT LÈVE 6 MILLIONS D'EUROS AFIN DE DEVENIR LE LEADER DE L'INVESTISSEMENT POUR LES PARTICULIERS EN FRANCE
Brandquad annonce un bridge de 2.5 millions d’euros,2.5 M€,18/11/2021,https://www.jaimelesstartups.fr/news/brandquad-annonce-un-bridge-de-2-5-millions-deuros/,Levée de fonds : 2.5 M€,Fondateurs : Philip Denisov,Nombre d'employés : 55,https://www.brandquad.com/?utm_source=JaimeLesStartups,https://brandquad.com/?utm_source=JaimeLesStartups,True,,,,"['+1234567890', 'WhatsApp: 555-123-4567', 'Fax: 987-654-3210', '123-456-7890']",[],"['123 Main Street, City, Country']",BRANDQUAD : UN INVESTISSEMENT DE 2.5 MILLIONS D’EUROS POUR AIDER LES MARQUES À MIEUX GÉRER LA DATA PRODUIT.
spendesk lève 100 millions € et devient une licorne,100 millions $,19/01/2022,https://www.jaimelesstartups.fr/news/spendesk-leve-100-millions-e-et-devient-une-licorne/,Levée de fonds : 100 millions $,Fondateurs : Rodolphant Ardant et eFounders,Nombre d'employés : 371,https://www.spendesk.com/?utm_source=JaimeLesStartups,https://www.spendesk.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/spendesk,https://www.facebook.com/spendesk/,,[],"['press@spendesk.com', 'customer@spendesk.com']","['WeWork, Warschauer Pl. 11-13, 10245 Berlin, Germany', 'Building 20, East One, 22 Commercial St, London E1 6LP', '51 rue de Londres, 75008 Paris, France', 'Paseo de la Castellana 194, 28046 Madrid']",LA FINTECH SPENDESK SPÉCIALISÉE DANS LA GESTION DES DÉPENSES DES ENTREPRISES ANNONCE UNE LEVÉE DE FONDS DE 100 MILLIONS € ET SON ENTRÉE DANS LE CLUB DES LICORNES.
Quandela annonce une levée de fonds de 15 M€,15 000 000,17/11/2021,https://www.jaimelesstartups.fr/news/quandela-annonce-une-levee-de-fonds-de-15-me/,Levée de fonds : 15 000 000,"Fondateurs : Pascale SENELLART, Valérian GIEZ et Niccolo SOMASCHI",,https://quandela.com/?utm_source=JaimeLesStartups,https://www.quandela.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/quandela/,https://www.facebook.com/Quandela/,,"['WhatsApp: +123987654', 'WhatsApp: +12378945612', '123-456-7890', 'Fax: 987-654-3210', '+1234567890']",[],"['123 Main Street, City, Country', '456 Oak Avenue, Town, Country']","QUANDELA, L’UN DES LEADERS MONDIAUX DE LA PHOTONIQUE QUANTIQUE LÈVE 15M€ POUR METTRE EN LIGNE LE PREMIER ORDINATEUR QUANTIQUE PHOTONIQUE EN 2022"
Plug In Digital annonce une levée de fonds de 70M€,70 000 000,26/11/2021,https://www.jaimelesstartups.fr/news/plug-in-digital-annonce-une-levee-de-fonds-de-70me/,Levée de fonds : 70 000 000,Fondateurs : Francis Ingrand,Nombre d'employés : 45+,https://plugindigital.com/?utm_source=JaimeLesStartups,https://plugindigital.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/plug-in-digital/,https://www.facebook.com/PlugInDigitalDistribution/,,"['WhatsApp: +1234567890', '123-456-7890', 'Fax: 987-654-3210', '+1234567890', '456-789-0123', 'WhatsApp: 555-123-4567', 'Fax: 789-012-3456']",['?subject=Job%20offers%20from%20Plug%20In%20Digital%20%2F%20Dear%20Villagers%20%28recruitment%29&body=https%3A%2F%2Femploi.afjv.com%2Fannonces-societes%2F701%0D%0A%0D%0ARecruitment%3A%20Ads%2C%20Jobs%20and%20Internships%20from%20Plug%20In%20Digital%20%2F%20Dear%20Villagers%3A%20graphic%20designer%2C%20programmer%2C%20game%20designer%2C%20tester%2C%20development%2C%20design%2C%20sales%2C%20marketing%2C%20press...'],"['456 Elm Street, Town, Country', '123 Main Street, City, Country', '456 Oak Avenue, Town, Country']","PLUG IN DIGITAL, L’ÉDITEUR ET DISTRIBUTEUR INDÉPENDANT DE JEUX VIDÉO, LÈVE 70M€ AVEC BRIDGEPOINT."
PIEPACKER annonce une levée de fonds de 12 millions de dollars,12 000 000$,25/10/2021,https://www.jaimelesstartups.fr/news/piepacker-annonce-une-levee-de-fonds-de-12-millions-de-dollars/,Levée de fonds : 12 000 000$,Fondateurs : Benjamin Devienne et Jules Testard,,https://piepacker.com/?utm_source=JaimeLesStartups,https://piepacker.com/?utm_source=JaimeLesStartups,True,,,,[],"['gbroise@revolutionr.com', 'contact@piepacker.com', 'piepacker@bastion.co.uk']",[],PIEPACKER LÈVE UNE SÉRIE A DE 12 MILLIONS DE DOLLARS MENÉE PAR LEGO VENTURES
